,Test_index,Presentation,Question,Data_q_0.01,Data2_q_0.01,Data_q_0.2,Data2_q_0.2,Data_q_0.25,Data2_q_0.25,Data_q_0.3,Data2_q_0.3,Data_q_0.4,Data2_q_0.4,Data_q_0.5,Data2_q_0.5,Data_q_0.6,Data2_q_0.6,Data_q_0.7,Data2_q_0.7,Data_q_0.75,Data2_q_0.75,Data_q_0.8,Data2_q_0.8,Data_q_0.9,Data2_q_0.9,Data_q_0.99,Data2_q_0.99,Data_mean,Data2_mean,Data_max,Data2_max,Data_min,Data2_min,Data_median,Data2_median,data_2_amp_0,data_2_amp_1,data_2_amp_2,data_2_amp_3,data_2_amp_4,data_2_amp_5,data_2_amp_6,data_2_amp_7,data_2_amp_8,data_2_amp_9,data_2_phase_0,data_2_phase_1,data_2_phase_2,data_2_phase_3,data_2_phase_4,data_2_phase_5,data_2_phase_6,data_2_phase_7,data_2_phase_8,data_2_phase_9,data_amp_0,data_amp_1,data_amp_2,data_amp_3,data_amp_4,data_amp_5,data_amp_6,data_amp_7,data_amp_8,data_amp_9,data_phase_0,data_phase_1,data_phase_2,data_phase_3,data_phase_4,data_phase_5,data_phase_6,data_phase_7,data_phase_8,data_phase_9
24,3,1,6,-445.44,-401.83,-212.6,-199.39999999999998,-157.0,-179.0,-90.3,-135.3,9.200000000000017,-78.39999999999995,92.5,0.5,160.4,77.40000000000003,227.29999999999998,108.89999999999995,249.75,150.5,277.20000000000005,177.0,330.1,232.1,397.21999999999997,300.8299999999999,42.94583333333333,-11.520833333333334,411,307,-454,-437,92.5,0.5,2765.0,30229.726101718596,2821.4888827529985,1540.8118146943211,2226.21194429862,1474.3516331286478,4031.168155704289,1897.1411921648105,1731.0453984490644,1032.301195927827,1.5707963267948966,-0.9997153867189588,-0.4198777427603568,0.5113707227746502,-0.2652032974217871,-0.9966527224731698,-0.4283428833376866,0.2849829686274753,0.7789296937572687,-0.5763563213982358,10307.0,38702.14261672275,7147.6872434673,4024.0968927648946,686.1183390454986,1148.924818331412,469.48023405279895,284.8850534569266,433.10089493862336,397.6853949268968,1.5707963267948966,-0.8933390687488332,-0.7755707836642185,-0.04576596974656511,0.2081971146086909,-0.8051351085703865,0.9549027406401214,0.269942005192408,-0.11177339614168756,-0.788711779557337
25,0,1,8,-222.61,-522.71,-136.39999999999998,-337.4,-123.0,-309.5,-112.0,-288.0,-80.0,-251.79999999999998,-60.5,-217.0,-39.0,-179.6,-21.700000000000017,-146.0,-8.75,-110.5,3.200000000000017,-79.0,52.19999999999999,18.099999999999994,98.65999999999991,100.48999999999987,-61.895833333333336,-206.8375,105,126,-234,-534,-60.5,-217.0,49641.0,12737.781345497697,14460.355973471862,11083.291049102943,2279.6787421819213,5714.902091715429,1880.7846062206613,1892.9090347016297,280.4276811088185,1877.5129945083836,1.5707963267948966,0.37074522935491333,-0.9999999999999939,-0.9999999568520549,0.4632816300463968,-0.9999999999997603,0.8885844823448286,0.27570220038385507,-0.5318234491225031,-0.10747511099331841,14855.0,9567.338606289628,5076.070915623345,730.0754330044856,999.3032436073304,526.1522173491019,652.3562650595176,257.8558958208963,592.4793243592227,280.12520969022813,1.5707963267948966,-0.8129684956731341,0.9876187787864585,-0.17104055400895707,-0.22497321842509888,-0.14658708339082563,-0.12057999384968987,-0.9039199948290038,-0.1380836152483591,0.10549860564803207
26,1,3,3,-184.44,-392.44,-85.19999999999999,-136.2,-76.25,-113.75,-59.3,-75.49999999999999,-41.39999999999999,-10.0,-28.5,40.5,-5.0,83.0,16.0,147.7999999999999,24.25,167.0,36.60000000000005,203.20000000000002,61.099999999999994,280.2,104.0,389.0,-26.9375,28.283333333333335,113,407,-220,-462,-28.5,40.5,6788.0,12600.694504142248,5229.652966821981,3519.412826112452,5755.979336486533,5365.830509098574,4088.1199441859135,2130.7085408054063,134.956835203266,2039.4613219330488,1.5707963267948966,-0.21398714732397214,0.8527971459972973,0.05614625312636244,-0.34212796959640995,0.9610645821661445,-0.16668220624971697,-0.997366630878297,-0.6092471810508318,-0.6957504853569951,6465.0,5263.001954423413,3663.0320216284085,2320.0108306884426,1579.0930245852362,426.35222499168174,972.8846850112312,997.962832176198,792.5655316179742,810.6175079567705,1.5707963267948966,-0.9953313976518282,0.4339828664980405,-0.022482037589953697,0.08701155909141592,0.4164062024335344,0.4416242760213007,0.14157844479882992,0.12048974304922591,0.10928112288577198
27,2,2,11,-337.64,-996.32,-175.2,-774.8,-114.25,-713.0,-70.6,-668.2,-19.599999999999966,-560.1999999999999,77.5,-397.0,125.4,-319.6,151.0,-273.1,163.25,-242.0,180.20000000000002,-220.79999999999998,221.2,-164.9,280.4899999999999,-102.7300000000001,21.491666666666667,-483.40416666666664,305,-91,-363,-1022,77.5,-397.0,116017.0,41916.547422183445,7705.4746928066525,6091.41353720519,2748.854309888371,860.9644721054289,1995.3341318955845,1102.3678347408857,1596.8052970555646,1119.7117179745785,1.5707963267948966,0.015215886742852588,1.0,0.2508360499963905,-0.904860969115899,0.3967152702803081,-0.4232018103179504,-0.9865859115916006,0.4784283154013796,-0.41676187391648106,5158.0,25402.64098947277,3699.3872967368416,6969.354565978307,1873.9096234696965,1345.1625414827229,732.8073590391139,1088.2932053424227,743.4690439108981,436.4467476905488,1.5707963267948966,0.13093337655210469,0.9957881512356739,0.5677688166825808,-0.9783867412760012,-0.459361352261092,-0.22103247553697822,-0.48310707689488663,-0.8476588890865858,-0.19182158474637875
28,0,1,10,-492.44,-788.79,-427.4,-547.8,-418.25,-504.25,-398.09999999999997,-456.3,-359.99999999999994,-370.79999999999995,-316.0,-272.0,-270.4,-143.99999999999997,-231.70000000000002,-39.00000000000017,-212.25,21.0,-191.79999999999998,78.80000000000015,-157.9,194.19999999999993,-114.51000000000013,342.26999999999987,-311.8,-241.80416666666667,-108,389,-508,-841,-316.0,-272.0,58033.0,10094.756338182557,4229.3239305515235,6947.099544829421,5743.454408080949,3651.6552125739695,5195.279030103582,4844.760946834091,2563.1075759235937,3207.441589148463,1.5707963267948966,0.8085986749256031,0.9993174302649295,0.36143011124458446,-0.19177133406650634,0.08364351419484112,0.7142493127826564,-0.39405354402123766,0.9208495498034936,0.999983749629041,74832.0,1564.46583046509,1197.9443185774244,810.5975170055954,810.6912778379186,1134.8354389939163,839.1965121048972,1202.0249598010882,698.9887240283391,924.607490722541,1.5707963267948966,-0.9944938091087718,-0.9987048872913121,0.6420437801056816,-0.25742615293820337,0.1715985536766055,0.9937036144866845,-0.3156345056130881,0.9979235793880462,-0.9291498856399958
29,1,3,3,-305.0,-493.27,-177.2,-313.4,-154.25,-286.5,-131.6,-269.6,-91.39999999999999,-213.0,-52.5,-170.5,-3.1999999999999886,-130.6,30.89999999999995,-85.10000000000005,49.5,-64.5,84.60000000000005,-25.0,185.39999999999998,43.099999999999994,260.43999999999994,140.2699999999999,-41.354166666666664,-172.64583333333334,280,173,-313,-518,-52.5,-170.5,41435.0,8960.544719257858,18904.972165280054,2481.919630585416,1987.5311247302686,1058.850440616907,245.1220947212158,852.6153110731467,1114.9270846553677,635.5019568606216,1.5707963267948966,0.681759335766821,0.9666469625810088,0.9999950965205855,-0.024119392636520746,-0.7525986694420632,0.9949285567740777,-0.23884336736166986,0.9832956461999984,0.2050875412315634,9925.0,12641.814401423346,18530.788347641566,1632.8351947926712,361.3759539081907,860.5956482532596,311.74693907714936,143.04146752594676,495.9596029126711,141.2585517691144,1.5707963267948966,-0.9999760991277403,0.9558618488732277,-0.11148798654004018,-0.2797387077438157,-0.5871578558290813,-0.5407282348156038,-0.46931680170579665,0.9950109940733827,0.5501981704925465
30,3,2,9,-248.22,-137.59,-167.2,36.0,-143.5,56.5,-120.3,83.7,-97.39999999999999,118.60000000000001,-73.5,148.0,-54.99999999999997,174.20000000000002,-42.400000000000034,214.29999999999998,-27.0,239.25,-14.0,264.20000000000005,14.099999999999994,328.4,83.24999999999963,424.04999999999995,-85.5125,149.70833333333334,113,446,-255,-176,-73.5,148.0,35930.0,14278.448641583154,6347.603192771418,2478.0431844022346,2983.8969904836217,1429.0238390736772,1824.4168356727434,1241.6218728957974,535.7728160350803,189.7101661554151,1.5707963267948966,0.6675901890767314,-0.8799656077392782,-0.44704925955502695,-0.8347779728528806,-0.9998871105708189,0.2075584394431758,-0.40313439893546316,-0.4727798303923743,-0.8900641639530588,20523.0,10186.374341042583,4951.450961624226,1904.1828743495403,1754.7275670798185,150.88031760950668,299.56771881670716,867.9529342846197,491.3923922686984,491.9858671127131,1.5707963267948966,0.6164188915696165,-0.7207696964795174,-0.9999539223730254,-0.36026270669650307,0.3594710242938812,-0.14939092690529224,-0.3124134425600843,-0.808147847893858,-0.2802562129698721
31,4,3,2,-242.66,59.85,-159.0,195.60000000000002,-145.25,215.0,-133.89999999999998,236.5,-120.0,274.0,-99.0,299.5,-60.599999999999994,331.4,-17.600000000000136,363.19999999999993,37.0,378.75,53.400000000000034,393.0,101.19999999999999,440.0,145.0,495.43999999999994,-66.7125,293.46666666666664,150,515,-253,53,-99.0,299.5,70432.0,11692.291849872432,10131.87642623853,1057.8835104226682,1530.5569474702925,1149.8699555768164,1191.934018734565,893.4156598989921,668.2687242029235,745.7885775212826,1.5707963267948966,0.6422521660161016,-0.6249341961517451,0.9996109115594722,-0.7724185776421333,-0.22111570532178781,0.48539028417034047,-0.08257945329190393,0.21664892597400018,0.33290495131713366,16011.0,14902.011291540324,8046.360081726546,712.8019499611319,831.2694505449191,883.3535170118547,884.9179351701005,526.2812929738545,687.5835996794099,458.0226980155811,1.5707963267948966,0.70185157608903,-0.7198596939719859,0.37132402577344853,-0.14382503772174543,-0.17573791630089472,-0.2172604725860565,-0.15116228347569394,0.09226340572624364,0.11540989006139177
32,1,1,0,-172.66,-283.66,-102.0,-59.199999999999996,-94.0,-20.25,-85.3,47.80000000000001,-75.0,119.20000000000002,-58.5,190.0,-45.599999999999994,281.0,-31.0,368.39999999999986,-19.75,392.75,-6.0,445.0,13.099999999999994,577.3,37.0,778.0099999999994,-58.5,200.3,42,828,-182,-297,-58.5,190.0,48072.0,17615.980477835,10781.711884401078,9426.193462220148,2296.66196293149,3354.7381863461715,1821.8146300997562,1198.7088280620471,1808.2095066014706,753.8080662543199,1.5707963267948966,0.27537132487418003,0.9886665872801793,0.1186853366190636,-0.11717798134291135,0.6069589553803191,0.4525859276030049,0.6566881878848592,0.5428389169636757,0.743239479175914,14040.0,2434.45432545201,4185.259022888432,868.6988409878585,313.4624599293831,210.08577313014155,181.13048642209773,161.54593072923632,204.4598477742874,257.2010324901886,1.5707963267948966,0.6102289286056363,0.8171555531185927,-0.11301996254777594,0.6453334696754633,0.9801481393019718,0.31214829224355123,0.5215699357207614,0.0647001952164893,0.00024494063436181175
33,0,2,5,-1185.7,-527.83,-807.4,-507.0,-762.0,-503.0,-717.5,-499.3,-504.2,-492.4,-313.0,-485.0,92.00000000000006,-480.0,429.39999999999986,-472.0,566.25,-469.0,643.0000000000002,-466.0,773.1,-459.9,1126.0899999999974,-445.95000000000005,-141.53333333333333,-486.425,1295,-441,-1283,-533,-313.0,-485.0,116742.0,593.2360922825966,540.9882469306687,981.0045811207189,373.7417079797523,353.2889837632256,142.43728352096332,189.57989462082293,268.9329904025137,49.20758057612922,1.5707963267948966,-0.8843276065431063,-0.6849893350195972,0.1558371435737369,-0.9997897570328754,0.5849728223203484,0.8136192623038739,0.9972489530297557,0.2825657817660064,0.4572694624831701,33968.0,105204.99791265978,29217.714185190325,27742.283174602933,8006.76823822336,5624.993434365124,3085.4659784232026,3352.4609383272523,830.3720682327092,2224.7313180119454,1.5707963267948966,-0.9670831987520591,-0.6950242426858642,0.009577861432449748,-0.3688565134416826,0.7255010140341318,-0.8883587111323468,0.8210078226287234,0.7190887016199184,-0.9968942817958363
34,3,2,9,49.95,-1509.0,122.0,-1508.0,130.0,-1508.0,138.7,-1508.0,159.60000000000002,-1508.0,181.0,-1507.0,201.4,-1507.0,221.0,-1507.0,231.0,-1507.0,239.60000000000005,-1507.0,270.29999999999995,-1507.0,353.4899999999999,-1506.0,181.83333333333334,-1507.4375,367,-1506,46,-1509,181.0,-1507.0,361785.0,16.108774687951392,14.707483112247147,17.4623577066,4.489075053911752,10.980244271631847,6.591673032023261,12.601405783813112,6.939550457720352,7.662366299103212,1.5707963267948966,-0.4133537113110696,-0.3423702680517603,-0.17927182468234126,0.7193198696255321,-0.6642805980802383,0.3091577468896936,-0.8138338427014795,0.22674509190784933,-0.4219305823952601,43640.0,6346.7099800824135,2660.468262419693,1550.4987586210734,683.0312855476022,1332.4659789336229,865.8201020358924,69.93085072807952,1288.7819783681923,873.0948990662954,1.5707963267948966,0.752268817941028,0.9916974162326591,0.3201742919260629,0.18542819482647926,-0.17436052725224027,-0.6491797843328769,0.8128025559461792,-0.8905513795895655,-0.3475337961016387
35,3,3,2,-277.0,-373.22,-147.2,-318.2,-132.5,-303.5,-111.3,-287.3,-78.79999999999998,-250.99999999999994,-44.5,-219.5,-0.19999999999998863,-196.79999999999998,55.29999999999998,-174.70000000000002,67.5,-159.75,82.0,-151.79999999999998,119.1,-122.80000000000001,169.60999999999999,-69.12000000000012,-40.2625,-228.18333333333334,175,-45,-284,-386,-44.5,-219.5,54764.0,2895.8792997668234,1898.4013278669856,2275.8380861285573,1897.6685669090668,921.1371265699445,502.2643828270154,591.3917511714955,356.6163019786345,89.91853660922725,1.5707963267948966,-0.9465737432615923,0.1373028759493826,0.2954764455274455,-0.9952681290691249,-0.8567404713312885,0.4867810190168045,-0.03781111176796857,-0.8775254863197809,0.994994817397332,9663.0,4829.457466107253,784.2712504058392,1500.3541646923336,1612.485476439392,1680.4334804619957,562.1662753190795,498.893162164247,576.752875797537,481.5229690785713,1.5707963267948966,-0.4744311860483492,0.41194772367167337,-0.9583448084706552,0.9944535034566054,0.6174018339970099,-0.3149039075427721,-0.6031404294007852,0.41899668210092766,-0.2891272584046381
36,2,2,9,-240.44,-559.37,-129.39999999999998,-240.99999999999997,-85.75,-210.25,-55.09999999999998,-153.3,-15.0,-70.0,14.5,21.0,28.80000000000001,108.40000000000006,53.29999999999998,172.19999999999993,67.5,204.5,97.20000000000002,263.80000000000007,151.0,388.59999999999997,192.48999999999987,661.8399999999993,-7.066666666666666,13.254166666666666,201,697,-268,-614,14.5,21.0,3181.0,23652.69951970079,4604.842361115085,4633.001576209225,11399.37155732608,9362.747758849398,3066.1914964871507,5095.692418941289,3007.4766415007775,1394.4397145690682,1.5707963267948966,0.7129584905582675,0.22948086606502383,-0.061293017403682246,-0.7107041301362784,0.17230370550133536,-0.5850037919132509,-0.30690934780525025,0.1470568622827566,0.4996301719036221,1696.0,3674.649613026817,1352.8860013013482,766.2087219593768,1111.590680484111,1436.5986499575379,304.7324469760357,598.4947226087669,281.3038372924675,263.841654876258,1.5707963267948966,-0.9999997704501378,0.20663288958514384,0.6531575582918303,-0.8114768012067962,0.6916594998726874,-0.8784474192136617,-0.21815275609677479,-0.5604411931069555,-0.5093881798298093
37,0,2,11,-359.42,-1146.27,178.80000000000004,-409.2,228.0,-307.5,286.6,-168.5,369.6,21.800000000000068,433.0,138.5,493.0,248.4,552.1999999999999,402.4999999999999,573.25,482.5,596.4000000000001,602.8000000000009,671.5,834.0,864.3199999999998,1092.5899999999997,377.3041666666667,102.0375,887,1142,-395,-1227,433.0,138.5,24489.0,77176.12851209007,39810.43103900467,13389.814129809034,5049.522733090844,1787.009740713604,2658.3266017411884,2829.1554222352393,2387.814308391406,1436.581186465872,1.5707963267948966,0.7633340700355509,-0.9999999405609367,-0.8706662620623936,0.9999983037438446,0.5853131928051022,0.531334812655766,-0.118899679020736,-0.48229432544347106,0.23982404481182246,90553.0,32225.582222361685,24199.445719803058,5912.127328782945,3325.7538255280147,1901.2548453483,1323.756487544446,1832.6951227228237,1323.4642455985504,677.7632063416816,1.5707963267948966,0.7842144376006817,-0.605415710713764,-0.4209923859179105,0.9999999191056159,-0.0763944014038749,0.9999999999999184,-0.02004287064534569,-0.6836434315380557,0.6146554391010816
38,1,2,1,-744.49,-1105.88,-573.6,-832.0,-557.0,-764.25,-537.3,-731.0,-465.0,-674.0,-377.5,-576.5,-288.19999999999993,-432.0,-231.0,-241.6000000000003,-216.5,-184.0,-202.59999999999997,-147.39999999999995,-161.9,-72.0,-112.34000000000009,35.87999999999988,-391.59166666666664,-521.3708333333333,-97,67,-770,-1162,-377.5,-576.5,125129.0,52351.962868924464,7243.775481415657,13521.12727414741,4482.841207566053,3424.546068700556,3243.550534472741,1900.7327457988106,2268.7324259216243,2605.761020435375,1.5707963267948966,-0.5121506374694105,-1.0,0.3670493935424556,0.18967979247915395,-0.03236485733865644,0.4174740341177719,0.04874283561617374,-0.015000461966927659,-0.05692207796674331,93982.0,29465.280525536742,4890.271963273787,5259.7420717351715,2397.6589510223457,1659.3089280516506,1124.4267343348033,701.375110006816,853.9566153380912,635.0330285822218,1.5707963267948966,-0.038472527470033296,-0.17725528821435557,0.7037684162119567,-0.11825742777549997,0.16259573576505987,-0.1766674764095839,0.28604132463034143,0.005430221134048928,-0.12012178374039777
39,2,1,11,-569.05,-906.2,-411.0,-770.4,-381.0,-751.5,-343.3,-725.0,-277.79999999999995,-677.4,-216.5,-633.0,-177.0,-585.4,-140.40000000000003,-546.5000000000001,-125.0,-519.5,-111.0,-494.7999999999999,-80.80000000000001,-453.0,-32.78000000000003,-360.78000000000003,-253.69166666666666,-633.9,-15,-346,-575,-924,-216.5,-633.0,152136.0,20556.702557679037,6417.274932393195,1213.7607767674579,4511.654270825043,4762.016365212881,1861.6793837201208,1760.9898383395325,409.50498985283434,753.0619800089662,1.5707963267948966,-0.9556436065338624,0.9978968370735727,0.9999886799902817,-0.9657706906590745,-0.052053960426402104,-0.7262778240284458,0.6854352308836782,-0.8181516182094196,-0.7392913698473973,60886.0,21359.64585739045,9984.994646946085,3716.606646076815,1741.1071012581942,1468.7015035449263,1454.7163949460958,1282.283038316651,1719.0224831110393,791.3153255917146,1.5707963267948966,0.9680870658601235,0.9551426857300682,0.04711004244622751,0.5546230966649287,0.1357702570670078,0.24060540084140927,-0.120337003232782,0.11393897342528672,-0.25681193005038067
40,0,3,8,-896.96,-591.61,-559.6,-312.2,-529.5,-280.0,-490.6,-236.3,-409.0,-174.79999999999998,-328.5,-92.5,-174.6,-19.19999999999999,45.599999999999625,37.599999999999966,172.5,58.5,215.0,96.20000000000002,372.69999999999993,166.49999999999997,540.2699999999999,315.8799999999999,-214.64166666666668,-110.45416666666667,561,356,-934,-616,-328.5,-92.5,26509.0,28998.41449814839,13840.78032549766,8704.551977602649,4084.1097800478574,1143.101471129914,781.8083989290299,454.6232876130115,479.97674160863005,620.5808207270521,1.5707963267948966,-0.9649634398028442,0.9443646218785521,-0.3770544123088912,-0.1761078398825144,0.9988180115417141,-0.17201351459971967,-0.8047326846888486,-0.8721080417648973,-0.8726685019124254,51514.0,57572.069448008144,23720.18018902265,5471.551211929916,12975.260988719174,2342.5797905072454,656.721083221589,2274.166866244975,1454.721613432971,749.4347994222734,1.5707963267948966,0.9651174636167459,0.165024130566499,0.6725711821896412,0.11617584196573576,-0.7062849533739781,-0.7235751866405266,-0.08933943261172833,0.14444495611884992,-0.4969718156008139
41,2,3,1,-144.0,-112.61,-75.39999999999999,-67.19999999999999,-63.5,-64.25,-50.3,-56.3,-24.39999999999999,-45.39999999999999,-2.5,-35.0,22.0,-27.0,48.19999999999993,-15.0,66.0,-7.0,80.60000000000005,-0.799999999999983,105.19999999999999,19.099999999999994,127.82999999999996,57.829999999999956,-1.4416666666666667,-34.329166666666666,136,79,-156,-125,-2.5,-35.0,8239.0,2907.6836869620533,2014.3214026951587,423.92061737344955,2058.240121207988,902.0679465691366,958.7983109499532,1621.984007930721,517.3994933072477,720.1221664730866,1.5707963267948966,-0.5861661704093792,0.23379859917155732,-0.6817650176328638,0.8846604576982255,-0.9999994185623032,0.9997505351324841,0.21250180126391222,-0.8483981076453073,-0.09531028591666726,346.0,1403.0535439136925,1082.002864595116,1270.2657820817244,2116.4912976910546,1083.4938149820873,101.33676052921068,398.4025262548823,212.27893022803946,235.90198711829183,1.5707963267948966,-0.8409235391512484,0.2935430948881702,-0.4916956706542134,-0.4639476223617891,0.6486939698941533,-0.434032492839649,-0.21989228605016556,0.9692010392778762,0.11636704374375338
